Species_name,Latitude,Longitude
Pipistrellus_hesperus,37.25022,-119.75126
Pipistrellus_hesperus,37.25022,-119.75126
Pipistrellus_hesperus,37.25022,-119.75126
Pipistrellus_hesperus,37.25022,-119.75126
Nycticeius_humeralis,28.75054,-82.5001
Nycticeius_humeralis,28.75054,-82.5001
Nycticeius_humeralis,31.25044,-99.25061
Antrozous_pallidus,34.5003,-111.50098
Antrozous_pallidus,34.5003,-111.50098
Sorex_araneus,51.67204,39.1843
Sorex_araneus,57.76647,40.92686
Sorex_tundrensis,48.48272,135.08379
Sorex_tundrensis,43.93861,-79.22306
Sorex_tundrensis,43.93861,-79.22306
Sorex_tundrensis,43.93861,-79.22306
Sorex_tundrensis,43.93861,-79.22306
Sorex_tundrensis,43.93861,-79.22306
Sorex_tundrensis,43.93861,-79.22306
Sorex_tundrensis,43.93861,-79.22306
Sorex_tundrensis,43.93861,-79.22306
Sorex_tundrensis,43.93861,-79.22306
Sorex_tundrensis,64,54
Sorex_tundrensis,64,54
Sorex_tundrensis,64,54
Sorex_tundrensis,64,54
Sorex_tundrensis,64,54
Sorex_tundrensis,64,54
Sorex_tundrensis,64,54
Sorex_tundrensis,64,54
Sorex_tundrensis,64,54
Sorex_tundrensis,64,54
Sorex_tundrensis,64,54
Sorex_tundrensis,64,54
Myotis_lucifugus,55.33289,-129.00362
Myotis_lucifugus,55.33289,-129.00362
Myotis_lucifugus,55.33289,-129.00362
Myotis_lucifugus,55.33289,-129.00362
Myotis_lucifugus,55.33289,-129.00362
Myotis_lucifugus,55.33289,-129.00362
Myotis_lucifugus,55.33289,-129.00362
Myotis_lucifugus,55.33289,-129.00362
Myotis_lucifugus,55.33289,-129.00362
Myotis_lucifugus,55.33289,-129.00362
Myotis_lucifugus,69.50061,-121.50445
Myotis_lucifugus,55.33289,-129.00362
Myotis_lucifugus,55.33289,-129.00362
Myotis_lucifugus,55.33289,-129.00362
Myotis_lucifugus,55.33289,-129.00362
Myotis_lucifugus,55.33289,-129.00362
Myotis_keenii,53.69993,-121.25281
Myotis_keenii,53.69993,-121.25281
Myotis_keenii,53.69993,-121.25281
Myotis_keenii,53.69993,-121.25281
Myotis_keenii,53.69993,-121.25281
Myotis_keenii,53.69993,-121.25281
Kerivoula_minuta,5.5,117
Kerivoula_minuta,5.5,117
Kerivoula_lenis,3.71667,102.36667
Kerivoula_intermedia,3.71667,102.36667
Kerivoula_intermedia,3.71667,102.36667
Kerivoula_papillosa,3.71667,102.36667
Kerivoula_papillosa,3.71667,102.36667
Kerivoula_intermedia,3.71667,102.36667
Kerivoula_papillosa,3.71667,102.36667
Kerivoula_papillosa,3.71667,102.36667
Kerivoula_pellucida,3.71667,102.36667
Kerivoula_pellucida,3.71667,102.36667
Rhinolophus_affinis,22.283,103.917
Rhinolophus_affinis,22.283,103.917
Aselliscus_stoliczkanus,22.283,103.917
Cynopterus_sphinx,11.374,107.044
Megaerops_niphanae,11.374,107.044
Megaerops_niphanae,11.374,107.044
Aethalops_alecto,2.85,115.800003
Aethalops_alecto,2.85,115.8
Aethalops_alecto,2.85,115.8
Aethalops_alecto,2.85,115.8
Aethalops_alecto,2.85,115.8
Aethalops_alecto,2.85,115.8
Aethalops_alecto,2.85,115.8
Aethalops_alecto,2.85,115.8
Aethalops_alecto,2.667,115.617
Aethalops_alecto,2.667,115.617
Aethalops_alecto,2.667,115.617
Aethalops_alecto,2.667,115.617
Aethalops_alecto,2.667,115.617
Aethalops_alecto,2.667,115.617
Aethalops_alecto,2.667,115.617
Aethalops_alecto,2.85,115.8
Arielulus_circumdatus,12.1,108.93
Arielulus_circumdatus,15.2,108.033
Aselliscus_stoliczkanus,17.567,105.833
Aselliscus_stoliczkanus,18.842,104.583
Aselliscus_stoliczkanus,20.4,103.35
Aselliscus_stoliczkanus,22.347,96.833
Aselliscus_stoliczkanus,22.469,96.993
Aselliscus_stoliczkanus,22.469,96.993
Aselliscus_stoliczkanus,22.1,96.62
Aselliscus_stoliczkanus,20.755,97.018
Aselliscus_stoliczkanus,17.55,105.067
Aselliscus_stoliczkanus,17.833,104.667
Aselliscus_stoliczkanus,17.833,104.667
Aselliscus_stoliczkanus,17.833,104.667
Aselliscus_stoliczkanus,17.833,104.667
Aselliscus_stoliczkanus,17.833,104.667
Aselliscus_stoliczkanus,17.833,104.667
Aselliscus_stoliczkanus,17.567,105.833
Aselliscus_stoliczkanus,17.408,105.775
Aselliscus_stoliczkanus,17.372,105.833
Aselliscus_stoliczkanus,17.372,105.833
Aselliscus_stoliczkanus,17.372,105.833
Aselliscus_stoliczkanus,17.372,105.833
Aselliscus_stoliczkanus,17.372,105.833
Aselliscus_stoliczkanus,22.333,105.417
Aselliscus_stoliczkanus,22.333,105.417
Aselliscus_stoliczkanus,22.333,105.417
Aselliscus_stoliczkanus,22.333,105.417
Aselliscus_stoliczkanus,22.333,105.417
Aselliscus_stoliczkanus,22.333,105.417
Aselliscus_stoliczkanus,22.333,105.417
Aselliscus_stoliczkanus,22.333,105.417
Aselliscus_stoliczkanus,21.683,106.333
Aselliscus_stoliczkanus,21.683,106.333
Aselliscus_stoliczkanus,20.723,101.138
Aselliscus_stoliczkanus,18.383,103.067
Aselliscus_stoliczkanus,20.433,103.383
Aselliscus_stoliczkanus,22.4,103.85
Aselliscus_stoliczkanus,22.4,103.85
Aselliscus_stoliczkanus,22.4,103.85
Aselliscus_stoliczkanus,22.4,103.85
Aselliscus_stoliczkanus,22.4,103.85
Aselliscus_stoliczkanus,22.4,103.85
Aselliscus_stoliczkanus,22.4,103.85
Aselliscus_stoliczkanus,22.4,103.85
Aselliscus_stoliczkanus,22.4,103.85
Aselliscus_stoliczkanus,17.6,104.983
Aselliscus_stoliczkanus,17.633,104.95
Aselliscus_stoliczkanus,17.633,104.95
Balionycteris_maculata,3.717,102.167
Balionycteris_maculata,3.717,102.167
Balionycteris_maculata,2.533,103.4
Balionycteris_maculata,2.533,103.4
Balionycteris_maculata,2.533,103.4
Balionycteris_maculata,2.533,103.4
Balionycteris_maculata,2.533,103.267
Balionycteris_maculata,2.533,103.4
Balionycteris_maculata,2.533,103.4
Balionycteris_maculata,-0.833,117
Balionycteris_maculata,2.85,115.8
Balionycteris_maculata,2.85,115.8
Balionycteris_maculata,2.85,115.8
Balionycteris_maculata,2.85,115.8
Balionycteris_maculata,2.85,115.8
Balionycteris_maculata,2.85,115.8
Chaerephon_plicatus,20.723,101.138
Chironax_melanocephalus,-6.47,106.65
Coelops_frithii,24.033,121.167
Coelops_frithii,20.115,103.31
Cynopterus_brachyotis,11.332,107.104
Cynopterus_brachyotis,11.825,103.54
Cynopterus_brachyotis,10.2,104
Cynopterus_brachyotis,-0.833,117
Cynopterus_brachyotis,-6.59,106.78
Cynopterus_brachyotis,10.383,106.917
Cynopterus_brachyotis,14.175,105.575
Cynopterus_horsfieldii,5.533,118.067
Cynopterus_horsfieldii,5.533,118.067
Cynopterus_horsfieldii,5.533,118.067
Cynopterus_horsfieldii,11.417,107.433
Cynopterus_horsfieldii,2.533,103.4
Cynopterus_sphinx,11.683,106
Cynopterus_sphinx,18.842,104.583
Cynopterus_sphinx,7.917,99.267
Cynopterus_sphinx,20.171,103.188
Cynopterus_sphinx,22.053,104.142
Cynopterus_sphinx,11.43,107.42
Cynopterus_sphinx,22.053,104.142
Cynopterus_sphinx,14.175,105.575
Cynopterus_sphinx,17.567,105.833
Cynopterus_sphinx,22.333,105.417
Cynopterus_sphinx,23.117,105.967
Cynopterus_sphinx,23.117,105.967
Cynopterus_sphinx,23.117,105.967
Cynopterus_sphinx,23.117,105.967
Cynopterus_sphinx,23.117,105.967
Cynopterus_sphinx,23.117,105.967
Cynopterus_sphinx,23.117,105.967
Cynopterus_sphinx,23.117,105.967
Cynopterus_sphinx,23.117,105.967
Cynopterus_sphinx,23.117,105.967
Cynopterus_sphinx,23.117,105.967
Cynopterus_sphinx,23.117,105.967
Cynopterus_sphinx,23.117,105.967
Cynopterus_sphinx,23.117,105.967
Cynopterus_sphinx,23.117,105.967
Cynopterus_sphinx,23.117,105.967
Cynopterus_sphinx,23.117,105.967
Cynopterus_sphinx,23.117,105.967
Cynopterus_sphinx,23.117,105.967
Cynopterus_sphinx,17.567,105.833
Cynopterus_sphinx,17.567,105.833
Cynopterus_sphinx,14.822,106.06
Cynopterus_titthaecheilus,-6.59,106.78
Dyacopterus_spadiceus,3.717,102.167
Dyacopterus_spadiceus,2.517,115.8
Emballonura_alecto,-0.833,117
Emballonura_monticola,4.986,101.965
Emballonura_monticola,3.717,102.167
Eonycteris_spelaea,17.667,105.933
Eonycteris_spelaea,3.717,102.167
Eonycteris_spelaea,7.917,99.267
Eonycteris_spelaea,20.171,103.188
Eonycteris_spelaea,22.467,105.65
Eonycteris_spelaea,22.467,105.65
Eonycteris_spelaea,22.467,105.65
Eonycteris_spelaea,22.417,105.6
Eonycteris_spelaea,10.383,106.917
Eonycteris_spelaea,14.933,107.033
Eonycteris_spelaea,22.333,105.417
Eonycteris_spelaea,14.933,107.033
Eonycteris_spelaea,22.417,105.6
Eonycteris_spelaea,22.417,105.6
Eonycteris_spelaea,22.417,105.6
Eonycteris_spelaea,22.417,105.6
Eonycteris_spelaea,22.417,105.6
Eonycteris_spelaea,11.417,107.433
Eptesicus_serotinus,20.345,103.372
Eptesicus_serotinus,17.95,105.383
Eptesicus_serotinus,20.262,103.381
Eudiscopus_denticulus,11.617,107.283
Glischropus_tylopus,11.65,107.267
Glischropus_tylopus,18.842,104.583
Glischropus_tylopus,18.383,103.067
Harpiocephalus_harpia,18.842,104.583
Harpiocephalus_harpia,20.45,103.383
Harpiocephalus_harpia,20.171,103.188
Harpiocephalus_harpia,20.723,101.138
Harpiocephalus_harpia,17.508,105.85
Harpiocephalus_harpia,17.567,105.833
Harpiocephalus_harpia,17.833,104.667
Harpiocephalus_harpia,21.683,106.333
Harpiocephalus_harpia,20.723,101.138
Harpiocephalus_harpia,20.45,103.383
Harpiocephalus_harpia,20.45,103.383
Hesperoptenus_blanfordi,11.35,107.033
Hesperoptenus_blanfordi,15,105.983
Hesperoptenus_blanfordi,15.033,107.217
Hesperoptenus_blanfordi,14.967,107.217
Hesperoptenus_blanfordi,17.833,104.667
Hesperoptenus_blanfordi,17.833,104.667
Hesperoptenus_blanfordi,17.633,104.933
Hesperoptenus_tickelli,18.842,104.583
Hesperoptenus_tickelli,14.85,106.1
Hesperoptenus_tickelli,14.383,105.633
Hipposideros_armiger,20.599,96.614
Hipposideros_armiger,20.572,96.603
Hipposideros_armiger,12.1,108.93
Hipposideros_armiger,6.7,100.202
Hipposideros_armiger,6.7,100.202
Hipposideros_armiger,11.825,103.54
Hipposideros_armiger,11.825,103.54
Hipposideros_armiger,17.667,105.933
Hipposideros_armiger,23.888,120.74
Hipposideros_armiger,14.967,107.217
Hipposideros_armiger,15,107.167
Hipposideros_armiger,15.05,106.1
Hipposideros_armiger,11.9,108.533
Hipposideros_armiger,15,107.167
Hipposideros_armiger,17.508,105.85
Hipposideros_armiger,18.383,103.067
Hipposideros_armiger,28.282,107.174
Hipposideros_armiger,28.282,107.174
Hipposideros_armiger,28.282,107.174
Hipposideros_armiger,28.282,107.174
Hipposideros_armiger,26.433,111.117
Hipposideros_armiger,26.433,111.117
Hipposideros_armiger,26.433,111.117
Hipposideros_armiger,26.433,111.117
Hipposideros_armiger,26.433,111.117
Hipposideros_armiger,26.433,111.117
Hipposideros_armiger,26.433,111.117
Hipposideros_armiger,26.35,111.1
Hipposideros_armiger,23.117,105.967
Hipposideros_armiger,22.4,103.85
Hipposideros_armiger,22.4,103.85
Hipposideros_armiger,22.4,103.85
Hipposideros_armiger,22.4,103.85
Hipposideros_armiger,22.4,103.85
Hipposideros_armiger,22.4,103.85
Hipposideros_armiger,22.4,103.85
Hipposideros_armiger,22.4,103.85
Hipposideros_armiger,22.4,103.85
Hipposideros_armiger,22.4,103.85
Hipposideros_armiger,22.4,103.85
Hipposideros_armiger,22.333,103.883
Hipposideros_cervinus,3.761,102.252
Hipposideros_cervinus,3.593,102.144
Hipposideros_cervinus,3.761,102.252
Hipposideros_cervinus,2.967,102.3
Hipposideros_cervinus,2.967,102.3
Hipposideros_cervinus,4.833,117.5
Hipposideros_cervinus,4.833,117.5
Hipposideros_cervinus,5.533,118.067
Hipposideros_cervinus,5.533,118.067
Hipposideros_cervinus,5.85,117.967
Hipposideros_cervinus,4.717,118.15
Hipposideros_cervinus,6,116.683
Hipposideros_cervinus,2.533,103.4
Hipposideros_cervinus,2.533,103.267
Hipposideros_cervinus,2.533,103.267
Hipposideros_cervinus,2.533,103.267
Hipposideros_cervinus,2.533,103.267
Hipposideros_cervinus,2.533,103.267
Hipposideros_cervinus,2.533,103.267
Hipposideros_cervinus,2.533,103.267
Hipposideros_cervinus,2.533,103.4
Hipposideros_cineraceus,17.667,105.933
Hipposideros_cineraceus,17.55,105.067
Hipposideros_cineraceus,4.717,118.15
Hipposideros_cineraceus,15.05,106.1
Hipposideros_cineraceus,20.262,103.381
Hipposideros_cineraceus,18.917,102.417
Hipposideros_cineraceus,14.983,107.217
Hipposideros_cineraceus,18.917,102.417
Hipposideros_cineraceus,18.917,102.417
Hipposideros_cineraceus,20.345,103.372
Hipposideros_diadema,2.967,102.3
Hipposideros_diadema,5.533,118.067
Hipposideros_diadema,5.533,118.067
Hipposideros_diadema,5.533,118.067
Hipposideros_diadema,5.533,118.067
Hipposideros_diadema,14.933,107.033
Hipposideros_diadema,15.033,107.217
Hipposideros_diadema,14.175,105.575
Hipposideros_diadema,14.822,106.06
Hipposideros_diadema,2.533,103.4
Hipposideros_diadema,2.533,103.4
Hipposideros_diadema,2.533,103.4
Hipposideros_diadema,2.533,103.4
Hipposideros_diadema,2.533,103.4
Hipposideros_diadema,2.533,103.4
Hipposideros_doriae,3.717,102.167
Hipposideros_dyacorum,4.857,101.953
Hipposideros_dyacorum,5.85,117.967
Hipposideros_dyacorum,5.85,117.967
Hipposideros_dyacorum,5.85,117.967
Hipposideros_galeritus,11.43,107.42
Hipposideros_galeritus,3.717,102.167
Hipposideros_galeritus,2.967,102.3
Hipposideros_galeritus,7.917,99.267
Hipposideros_galeritus,14.933,107.033
Hipposideros_galeritus,14.95,107.15
Hipposideros_galeritus,15.05,106.1
Hipposideros_galeritus,15.05,106.1
Hipposideros_galeritus,11.417,107.433
Hipposideros_galeritus,15,107.167
Hipposideros_galeritus,11.417,107.433
Hipposideros_galeritus,14.383,105.633
Hipposideros_halophyllus,6.549,100.269
Hipposideros_lankadiva,6.717,81.067
Hipposideros_lylei,21.132,96.34
Hipposideros_lylei,4.403,101.207
Hipposideros_lylei,4.403,101.207
Hipposideros_lylei,4.403,101.207
Hipposideros_lylei,20.714,96.601
Hipposideros_pomona,20.755,97.018
Hipposideros_pomona,11.43,107.42
Hipposideros_pomona,17.667,105.933
Hipposideros_pomona,10.2,104
Hipposideros_pomona,14.933,107.033
Hipposideros_pomona,14.967,107.217
Hipposideros_pomona,15.05,106.1
Hipposideros_pomona,18.439,102.95
Hipposideros_pomona,20.345,103.372
Hipposideros_pomona,18.867,102.45
Hipposideros_pomona,18.917,102.417
Hipposideros_pomona,22.368,96.83
Hipposideros_pomona,22.347,96.833
Hipposideros_pomona,22.469,96.993
Hipposideros_pomona,20.723,101.138
Hipposideros_pomona,21.45,105.633
Hipposideros_pomona,21.45,105.633
Hipposideros_pomona,21.45,105.633
Hipposideros_pomona,21.45,105.633
Hipposideros_pomona,21.45,105.633
Hipposideros_pomona,21.45,105.633
Hipposideros_pomona,22.333,105.417
Hipposideros_pomona,22.333,105.417
Hipposideros_pomona,22.333,105.417
Hipposideros_pomona,23.117,105.967
Hipposideros_pomona,23.117,105.967
Hipposideros_pomona,23.117,105.967
Hipposideros_pomona,15.233,108.032997
Hipposideros_pomona,15.233,108.032997
Hipposideros_pomona,15.233,108.032997
Hipposideros_pomona,15.233,108.032997
Hipposideros_pomona,15.233,108.032997
Hipposideros_pomona,15.233,108.032997
Hipposideros_pomona,15.233,108.032997
Hipposideros_pomona,15.233,108.032997
Hipposideros_pomona,15.233,108.032997
Hipposideros_pomona,15.233,108.032997
Hipposideros_pomona,15.233,108.032997
Hipposideros_pomona,15.233,108.032997
Hipposideros_pomona,15.233,108.032997
Hipposideros_pomona,15.233,108.032997
Hipposideros_pomona,15.233,108.032997
Hipposideros_pomona,15.233,108.032997
Hipposideros_pomona,15.267,108.150002
Hipposideros_pomona,15.267,108.150002
Hipposideros_pomona,15.267,108.150002
Hipposideros_pomona,15.267,108.150002
Hipposideros_pomona,15.267,108.150002
Hipposideros_pomona,15.267,108.150002
Hipposideros_pomona,15.267,108.150002
Hipposideros_pomona,15.267,108.150002
Hipposideros_pomona,15.267,108.150002
Hipposideros_pomona,15.267,108.150002
Hipposideros_pomona,15.267,108.150002
Hipposideros_pomona,15.267,108.150002
Hipposideros_pomona,18.383,103.067
Hipposideros_pomona,20.45,103.383
Hipposideros_pomona,17.95,105.383
Hipposideros_pomona,17.55,105.067
Hipposideros_pomona,18.383,103.067
Hipposideros_pomona,17.567,105.833
Hipposideros_pomona,17.567,105.833
Hipposideros_pomona,17.372,105.833
Hipposideros_pomona,17.633,104.933
Hipposideros_pomona,14.383,105.633
Hipposideros_pomona,14.383,105.633
Hipposideros_pratti,17.667,105.933
Hipposideros_pratti,17.667,105.933
Hipposideros_pratti,26.433,111.117
Hipposideros_pratti,21.683,106.333
Hipposideros_ridleyi,3.717,102.167
Hipposideros_ridleyi,3.717,102.167
Hipposideros_rotalis,18.383,103.067
Hipposideros_rotalis,18.383,103.067
Hipposideros_rotalis,18.867,102.45
Hipposideros_rotalis,17.967,105.017
Hipposideros_rotalis,18.383,103.067
Hipposideros_rotalis,18.383,103.067
Hipposideros_rotalis,18.383,103.067
Hipposideros_turpis,7.917,99.267
Pipistrellus_cadornae,20.45,103.383
Pipistrellus_cadornae,15.083,107.283
Pipistrellus_cadornae,22.333,105.417
Pipistrellus_cadornae,22.333,105.417
Pipistrellus_cadornae,20.171,103.188
Pipistrellus_cadornae,22.367,105.4
Pipistrellus_cadornae,22.367,105.4
Pipistrellus_cadornae,22.367,105.4
Pipistrellus_cadornae,22.367,105.4
Pipistrellus_cadornae,22.367,105.4
Pipistrellus_cadornae,22.367,105.4
Pipistrellus_cadornae,22.367,105.4
Pipistrellus_cadornae,22.367,105.4
Pipistrellus_cadornae,22.367,105.4
Pipistrellus_cadornae,14.967,107.217
Pipistrellus_pulveratus,17.667,105.933
Pipistrellus_pulveratus,21.132,96.34
Pipistrellus_pulveratus,20.153,103.407
Pipistrellus_pulveratus,17.883,104.833
Pipistrellus_pulveratus,17.408,105.775
Pipistrellus_pulveratus,17.508,105.85
Pipistrellus_pulveratus,17.567,105.833
Pipistrellus_pulveratus,17.633,104.95
Pipistrellus_pulveratus,29.167,107.575
Pipistrellus_pulveratus,17.833,104.667
Pipistrellus_pulveratus,17.508,105.85
Pipistrellus_pulveratus,17.508,105.85
Pipistrellus_pulveratus,17.508,105.85
Pipistrellus_pulveratus,17.508,105.85
Pipistrellus_pulveratus,17.508,105.85
Pipistrellus_pulveratus,17.508,105.85
Pipistrellus_pulveratus,17.414,105.781
Ia_io,28.234,107.152
Ia_io,28.234,107.152
Kerivoula_intermedia,5.083,118.667
Kerivoula_intermedia,3.717,102.167
Kerivoula_intermedia,3.717,102.167
Kerivoula_minuta,5.083,118.667
Kerivoula_minuta,4.717,118.15
Kerivoula_minuta,7.917,99.267
Kerivoula_minuta,3.717,102.167
Kerivoula_minuta,2.533,103.4
Kerivoula_minuta,2.533,103.4
Kerivoula_minuta,7.917,99.267
Kerivoula_pellucida,2.533,103.4
Kerivoula_pellucida,2.533,103.4
Kerivoula_pellucida,2.533,103.4
Kerivoula_pellucida,2.533,103.4
Kerivoula_pellucida,3.717,102.167
Kerivoula_picta,18.083,102.667
Kerivoula_picta,11.45,104.9
Kerivoula_picta,18.083,102.667
Macroglossus_minimus,10.383,106.917
Macroglossus_minimus,10.383,106.917
Macroglossus_minimus,10.383,106.917
Macroglossus_minimus,10.383,106.917
Macroglossus_minimus,10.383,106.917
Macroglossus_minimus,10.383,106.917
Macroglossus_minimus,10.383,106.917
Macroglossus_minimus,10.383,106.917
Macroglossus_minimus,10.383,106.917
Macroglossus_minimus,10.383,106.917
Macroglossus_minimus,-0.833,117
Macroglossus_minimus,2.85,115.8
Macroglossus_minimus,2.85,115.8
Macroglossus_minimus,2.85,115.8
Macroglossus_minimus,2.85,115.8
Macroglossus_minimus,2.85,115.8
Macroglossus_minimus,2.85,115.8
Macroglossus_minimus,2.85,115.8
Macroglossus_minimus,2.85,115.8
Macroglossus_minimus,2.85,115.8
Macroglossus_minimus,-0.833,117
Macroglossus_minimus,-0.833,117
Macroglossus_minimus,-0.833,117
Macroglossus_minimus,2.85,115.8
Macroglossus_minimus,2.85,115.8
Macroglossus_minimus,2.85,115.8
Macroglossus_minimus,2.85,115.8
Macroglossus_minimus,2.85,115.8
Macroglossus_minimus,2.85,115.8
Macroglossus_minimus,2.85,115.8
Macroglossus_minimus,2.85,115.8
Macroglossus_minimus,2.85,115.8
Macroglossus_minimus,-6.47,106.65
Macroglossus_sobrinus,18.267,105.45
Macroglossus_sobrinus,17.667,105.933
Macroglossus_sobrinus,3.717,102.167
Macroglossus_sobrinus,20.262,103.381
Macroglossus_sobrinus,15.576,108.095001
Macroglossus_sobrinus,15.576,108.095001
Macroglossus_sobrinus,15.576,108.095001
Macroglossus_sobrinus,15.576,108.095001
Macroglossus_sobrinus,15.576,108.095001
Macroglossus_sobrinus,15.576,108.095001
Macroglossus_sobrinus,15.576,108.095001
Macroglossus_sobrinus,15.576,108.095001
Macroglossus_sobrinus,15.576,108.095001
Macroglossus_sobrinus,15.576,108.095001
Macroglossus_sobrinus,15.576,108.095001
Macroglossus_sobrinus,15.576,108.095001
Macroglossus_sobrinus,15.576,108.095001
Macroglossus_sobrinus,15.572,108.091
Macroglossus_sobrinus,17.883,104.833
Macroglossus_sobrinus,15.267,108.150002
Macroglossus_sobrinus,15.576,108.095001
Macroglossus_sobrinus,15.576,108.095001
Macroglossus_sobrinus,20.433,103.383
Macroglossus_sobrinus,2.533,103.4
Megaderma_lyra,18.842,104.583
Megaderma_lyra,11.4,107.333
Megaderma_lyra,15,107.167
Megaderma_lyra,15,107.167
Megaderma_lyra,11.4,107.333
Megaderma_spasma,15.267,108.182999
Megaderma_spasma,11.417,107.433
Megaderma_spasma,11.417,107.433
Megaderma_spasma,11.417,107.433
Megaerops_ecaudatus,2.533,103.4
Megaerops_kusnotoi,-6.47,106.65
Megaerops_niphanae,18.267,105.45
Megaerops_niphanae,18.083,102.667
Megaerops_niphanae,14.95,107.133
Megaerops_niphanae,15.083,107.267
Megaerops_niphanae,18.383,103.067
Megaerops_niphanae,17.95,105.383
Megaerops_niphanae,11.117,107.45
Megaerops_niphanae,14.967,107.217
Megaerops_niphanae,14.175,105.575
Megaerops_niphanae,14.822,106.06
Megaerops_niphanae,14.822,106.06
Megaerops_niphanae,17.567,105.833
Megaerops_niphanae,12.867,107.7
Megaerops_niphanae,12.867,107.7
Megaerops_niphanae,12.867,107.7
Megaerops_niphanae,12.867,107.7
Megaerops_niphanae,12.867,107.7
Megaerops_niphanae,12.867,107.7
Megaerops_niphanae,12.867,107.7
Megaerops_niphanae,12.867,107.7
Megaerops_niphanae,12.867,107.7
Megaerops_niphanae,12.867,107.7
Megaerops_niphanae,12.867,107.7
Megaerops_niphanae,12.867,107.7
Megaerops_niphanae,12.867,107.7
Megaerops_niphanae,12.867,107.7
Megaerops_niphanae,12.867,107.7
Megaerops_niphanae,12.867,107.7
Megaerops_niphanae,14.233,105.6
Megaerops_niphanae,12.867,107.7
Megaerops_niphanae,11.417,107.433
Megaerops_niphanae,15.2,108.032997
Megaerops_niphanae,15.2,108.032997
Megaerops_niphanae,18.383,103.067
Megaerops_niphanae,14.822,106.06
Megaerops_niphanae,14.383,105.633
Megaerops_niphanae,14.383,105.633
Megaerops_wetmorei,3.717,102.167
Megaerops_wetmorei,3.717,102.167
Miniopterus_magnater,11.7,107.317
Miniopterus_magnater,18.842,104.583
Miniopterus_magnater,18.467,103.033
Miniopterus_magnater,14.85,106.1
Miniopterus_magnater,17.6,104.983
Miniopterus_magnater,17.567,105.833
Miniopterus_magnater,21.683,106.333
Miniopterus_magnater,20.262,103.381
Miniopterus_magnater,21.846,107.889
Miniopterus_magnater,11.717,107.367
Miniopterus_magnater,11.717,107.367
Miniopterus_magnater,11.717,107.367
Miniopterus_magnater,11.717,107.367
Miniopterus_magnater,11.717,107.367
Miniopterus_magnater,11.717,107.367
Miniopterus_magnater,11.717,107.367
Miniopterus_magnater,11.717,107.367
Miniopterus_magnater,11.717,107.367
Miniopterus_magnater,11.717,107.367
Miniopterus_magnater,21.683,106.333
Miniopterus_magnater,17.883,104.833
Miniopterus_magnater,17.833,104.667
Miniopterus_magnater,17.833,104.667
Miniopterus_magnater,17.883,104.833
Miniopterus_magnater,17.883,104.833
Miniopterus_magnater,17.95,105.383
Miniopterus_magnater,11.717,107.367
Miniopterus_medius,6.7,100.202
Miniopterus_medius,17.833,104.667
Miniopterus_medius,18.917,102.417
Miniopterus_pusillus,11.7,107.317
Miniopterus_pusillus,18.842,104.583
Miniopterus_pusillus,14.85,106.1
Miniopterus_pusillus,21.055,101.232
Miniopterus_pusillus,17.95,105.383
Miniopterus_pusillus,11.717,107.367
Miniopterus_pusillus,11.717,107.367
Miniopterus_pusillus,14.175,105.575
Mops_mops,3.717,102.167
Murina_aenea,2.533,103.267
Murina_aenea,2.533,103.4
Murina_aenea,5.85,117.967
Murina_aurata,20.404,104.222
Murina_aurata,18.467,105.083
Murina_aurata,17.95,105.383
Murina_aurata,15.2,108.032997
Murina_aurata,15.2,108.033
Murina_aurata,21.846,107.889
Murina_aurata,23.117,105.967
Murina_aurata,23.117,105.967
Murina_aurata,15.2,108.032997
Murina_huttoni,17.95,105.383
Murina_huttoni,17.95,105.383
Murina_huttoni,28.417,114.117
Murina_huttoni,26.417,111.033
Murina_leucogaster,23.117,105.967
Murina_leucogaster,23.117,105.967
Murina_suilla,5.083,118.667
Murina_suilla,4.717,118.15
Murina_suilla,5.85,117.967
Murina_tubinaris,20.317,105.617
Murina_tubinaris,20.45,103.383
Murina_tubinaris,18.467,105.083
Murina_tubinaris,18.467,105.083
Murina_tubinaris,17.95,105.383
Murina_tubinaris,17.95,105.383
Murina_tubinaris,17.95,105.383
Murina_tubinaris,15.083,107.267
Murina_tubinaris,15.2,108.033
Murina_tubinaris,18.867,102.45
Myotis_annamiticus,17.667,105.933
Myotis_annamiticus,17.667,105.933
Myotis_annamiticus,17.667,105.933
Myotis_annamiticus,17.667,105.933
Myotis_annamiticus,17.667,105.933
Myotis_annamiticus,17.667,105.933
Myotis_annectans,17.95,105.383
Myotis_annectans,17.95,105.383
Myotis_annectans,14.983,107.217
Myotis_annectans,14.967,107.217
Myotis_chinensis,20.663,96.967
Myotis_chinensis,20.714,96.601
Myotis_gomantongensis,5.533,118.067
Myotis_gomantongensis,5.533,118.067
Myotis_hasseltii,10.583,106.883
Myotis_hasseltii,10.583,106.883
Myotis_hasseltii,10.583,106.883
Myotis_hasseltii,10.583,106.883
Myotis_hasseltii,10.583,106.883
Myotis_hasseltii,10.583,106.883
Myotis_hasseltii,10.583,106.883
Myotis_hasseltii,10.583,106.883
Myotis_hasseltii,9.6,105.967
Myotis_hasseltii,9.6,105.967
Myotis_hasseltii,9.6,105.967
Myotis_hasseltii,9.6,105.967
Myotis_hasseltii,9.6,105.967
Myotis_hasseltii,11.117,107.45
Myotis_horsfieldii,12.15,108.63
Myotis_horsfieldii,11.825,103.54
Myotis_horsfieldii,3.717,102.167
